# per-record wraparound-mask validation, bin/mask_wrap.py
# integral_* are sum(f)*dx*dy; asym = 1 - z_m/z_i with z_m = 30.0 m
# removed_* are fractions of sum|f| over the UNMASKED raster
run_id	split	wdir_deg	zi_m	asym	integral_raw	integral_masked	err_raw	err_masked	removed_abs	removed_near	removed_far	negfrac_raw	negfrac_masked	array_share
case_2024111219	val	113.9	1037	0.9711	0.8972	0.8032	-0.0739	-0.1679	0.13574	0.00000	0.13574	0.05975	0.04398	0.00000
case_2024111315	val	120.1	962	0.9688	0.9071	0.8603	-0.0617	-0.1085	0.10523	0.00000	0.10523	0.07366	0.04810	0.00015
case_2024111416	val	334.8	845	0.9645	1.3972	1.3104	+0.4327	+0.3458	0.08341	0.00000	0.08341	0.04661	0.03610	0.24722
case_2024111520	val	306.2	1063	0.9718	1.0601	0.9999	+0.0883	+0.0281	0.09969	0.00000	0.09969	0.04464	0.02297	0.00856
case_2024111620	val	146.5	662	0.9547	0.8279	0.8082	-0.1268	-0.1464	0.15866	0.00000	0.15866	0.14408	0.08700	0.00206
case_2024111719	val	209.2	781	0.9616	1.1615	1.0883	+0.2000	+0.1267	0.10282	0.00000	0.10282	0.03424	0.01360	0.00377
case_2024112109	val	294.5	573	0.9476	1.0362	1.0398	+0.0886	+0.0921	0.09327	0.00000	0.09327	0.06448	0.01804	0.00100
case_2024112219	val	300.1	1037	0.9711	1.0410	0.9624	+0.0699	-0.0087	0.09784	0.00000	0.09784	0.02250	0.01068	0.00126
case_2024112306	val	312.8	823	0.9636	1.1557	1.1171	+0.1922	+0.1536	0.07106	0.00000	0.07106	0.04817	0.02985	0.02564
case_2024112416	val	120.5	986	0.9696	0.5925	0.6023	-0.3771	-0.3673	0.08119	0.00000	0.08119	0.07643	0.03142	0.00000
case_2024112515	val	291.1	845	0.9645	1.0553	1.0112	+0.0907	+0.0467	0.09313	0.00000	0.09313	0.03892	0.01280	0.00094
case_2024112607	val	260.1	719	0.9583	0.9232	0.8402	-0.0351	-0.1181	0.15915	0.00228	0.15687	0.05568	0.01907	-0.00005
case_2024112716	val	132.2	760	0.9605	0.9326	0.9242	-0.0280	-0.0363	0.03637	0.00000	0.03637	0.03598	0.02279	0.01402
case_2024112810	val	321.4	719	0.9583	1.0982	1.0616	+0.1399	+0.1033	0.07733	0.00000	0.07733	0.07429	0.05398	0.06237
case_2024112915	val	284.8	590	0.9492	0.8390	0.7385	-0.1102	-0.2106	0.16427	0.00006	0.16421	0.03235	0.00742	0.00031
case_2024113020	val	265.2	914	0.9672	0.9549	0.8610	-0.0123	-0.1062	0.14448	0.00403	0.14045	0.03679	0.01178	0.00205
case_2024120120	val	293.2	760	0.9605	1.2143	1.1522	+0.2538	+0.1917	0.08684	0.00000	0.08684	0.04554	0.02780	0.02865
case_2024120218	val	331.1	760	0.9605	1.4271	1.3873	+0.4666	+0.4268	0.06745	0.00000	0.06745	0.04417	0.02483	0.23621
case_2024120320	val	222.0	868	0.9654	0.9867	0.9402	+0.0212	-0.0252	0.06288	0.00000	0.06288	0.02110	0.01303	0.00226
case_2024120405	val	193.9	236	0.8731	0.8662	0.7682	-0.0069	-0.1049	0.20225	0.00005	0.20219	0.06534	0.01678	0.00062
case_2024120507	val	295.3	392	0.9234	0.8903	0.8437	-0.0331	-0.0797	0.12583	0.00000	0.12583	0.06905	0.03284	0.00022
case_2024120620	val	232.3	681	0.9559	1.6512	1.5842	+0.6953	+0.6283	0.05941	0.00000	0.05941	0.01541	0.00571	0.00437
case_2024120719	val	207.3	739	0.9594	1.2110	1.0900	+0.2516	+0.1305	0.12654	0.00000	0.12654	0.02600	0.01159	0.00202
case_2024120820	val	173.2	914	0.9672	1.0725	0.9861	+0.1053	+0.0189	0.12903	0.00138	0.12765	0.03266	0.00663	0.01240
case_2024120920	val	221.7	462	0.9351	1.3775	1.3404	+0.4424	+0.4053	0.05501	0.00000	0.05501	0.02456	0.01046	0.00120
case_2024121014	val	311.5	1011	0.9703	1.2162	1.1659	+0.2459	+0.1956	0.06345	0.00000	0.06345	0.01943	0.00808	0.01123
case_2024121106	val	270.4	433	0.9308	1.0070	0.9095	+0.0762	-0.0212	0.14921	0.00699	0.14222	0.03318	0.00441	0.00166
case_2024121216	val	272.6	739	0.9594	0.9403	0.8884	-0.0192	-0.0711	0.12330	0.00509	0.11821	0.04479	0.00943	0.00499
case_2024121320	val	136.2	781	0.9616	1.0859	1.0809	+0.1243	+0.1193	0.06303	0.00000	0.06303	0.09482	0.06956	0.02781
case_2024121419	val	94.4	719	0.9583	1.1834	1.1260	+0.2250	+0.1677	0.11716	0.00243	0.11473	0.07087	0.03749	0.00042
case_2024121518	val	195.2	823	0.9636	0.6529	0.6253	-0.3106	-0.3382	0.14510	0.00000	0.14510	0.08389	0.03383	0.00540
case_2024121605	val	164.8	681	0.9559	0.9754	0.9142	+0.0194	-0.0417	0.17274	0.00000	0.17274	0.06963	0.01240	0.00506
case_2024121718	val	260.8	760	0.9605	0.8896	0.8185	-0.0709	-0.1420	0.15525	0.00346	0.15180	0.06963	0.03123	0.00323
case_2024121811	val	285.5	607	0.9506	0.8032	0.7210	-0.1474	-0.2296	0.16375	0.00000	0.16375	0.05498	0.02228	0.00005
case_2024121914	val	138.3	662	0.9547	0.7358	0.7407	-0.2188	-0.2140	0.06322	0.00000	0.06322	0.12136	0.09314	0.00648
case_2024122016	val	316.2	781	0.9616	1.3066	1.2574	+0.3450	+0.2958	0.07023	0.00000	0.07023	0.03843	0.02227	0.01627
case_2024122121	val	333.5	802	0.9626	1.3596	1.3299	+0.3970	+0.3673	0.07000	0.00000	0.07000	0.03778	0.01383	0.15640
case_2024122218	val	160.4	781	0.9616	1.1880	1.0251	+0.2264	+0.0635	0.17709	0.00000	0.17709	0.04317	0.02101	0.00440
case_2024122316	val	230.5	662	0.9547	1.7528	1.7123	+0.7981	+0.7576	0.04802	0.00000	0.04802	0.02064	0.00810	0.00265
case_2024122419	val	67.5	681	0.9559	0.9005	0.8849	-0.0555	-0.0710	0.06414	0.00000	0.06414	0.09595	0.07569	0.00000
case_2024122819	val	223.5	760	0.9605	1.1728	1.1375	+0.2122	+0.1770	0.05224	0.00000	0.05224	0.02038	0.00914	0.00234
case_2024122919	val	310.1	802	0.9626	1.3145	1.2912	+0.3519	+0.3286	0.07521	0.00000	0.07521	0.05728	0.02978	0.01555
case_2024123020	val	210.0	781	0.9616	0.8533	0.8262	-0.1083	-0.1354	0.08962	0.00000	0.08962	0.04766	0.01891	0.00629
case_2024123121	val	322.7	448	0.9330	1.1347	1.0729	+0.2018	+0.1400	0.08887	0.00000	0.08887	0.03080	0.01308	0.03744
case_2025010116	test	272.6	477	0.9371	0.8391	0.7756	-0.0981	-0.1615	0.16677	0.00544	0.16133	0.06079	0.01274	0.00205
case_2025010220	test	260.8	1063	0.9718	0.9199	0.8763	-0.0519	-0.0955	0.11794	0.00007	0.11787	0.05292	0.01715	0.00205
case_2025010317	test	282.6	986	0.9696	0.9817	0.9114	+0.0121	-0.0582	0.13275	0.00013	0.13262	0.04722	0.01528	0.00171
case_2025010420	test	290.3	739	0.9594	1.1158	1.0495	+0.1564	+0.0901	0.11182	0.00000	0.11182	0.05186	0.02543	0.00729
case_2025010515	test	335.8	760	0.9605	1.0881	1.0217	+0.1276	+0.0612	0.10005	0.00000	0.10005	0.05154	0.03208	0.25575
case_2025010619	test	335.2	781	0.9616	0.9293	0.9025	-0.0323	-0.0590	0.08757	0.00000	0.08757	0.06090	0.03260	0.19705
case_2025010718	test	329.6	802	0.9626	1.2059	1.1661	+0.2433	+0.2035	0.06260	0.00000	0.06260	0.03388	0.01915	0.27665
case_2025010819	test	280.0	1200	0.9750	0.9738	0.9003	-0.0012	-0.0748	0.13468	0.00011	0.13456	0.03918	0.00769	0.00068
case_2025010917	test	185.3	760	0.9605	0.9562	0.9057	-0.0043	-0.0548	0.15369	0.00098	0.15271	0.08761	0.03844	0.01465
case_2025011015	test	320.8	681	0.9559	1.0542	1.0072	+0.0983	+0.0512	0.07853	0.00000	0.07853	0.03469	0.01757	0.07312
case_2025011115	test	45.5	781	0.9616	1.1580	1.1641	+0.1964	+0.2025	0.02545	0.00000	0.02545	0.06686	0.05319	0.00205
case_2025011217	test	214.7	492	0.9391	1.1274	1.0855	+0.1884	+0.1465	0.09054	0.00000	0.09054	0.04210	0.01522	0.00182
case_2025011314	test	258.3	236	0.8731	1.3864	1.2478	+0.5133	+0.3748	0.16945	0.00089	0.16857	0.04789	0.01005	0.00002
case_2025011422	test	311.2	802	0.9626	1.1836	1.1499	+0.2210	+0.1873	0.06895	0.00000	0.06895	0.04196	0.02206	0.01079
case_2025011519	test	207.4	781	0.9616	1.2275	1.1711	+0.2659	+0.2095	0.08600	0.00000	0.08600	0.03629	0.01596	0.03332
case_2025011606	test	228.0	205	0.8537	1.1724	1.1439	+0.3187	+0.2903	0.07159	0.00000	0.07159	0.03822	0.01468	0.00045
case_2025011718	test	174.8	739	0.9594	0.7639	0.6463	-0.1956	-0.3131	0.23658	0.00291	0.23367	0.07031	0.02378	0.00081
case_2025011821	test	297.1	937	0.9680	0.9111	0.8805	-0.0569	-0.0875	0.08691	0.00000	0.08691	0.04797	0.02157	0.00668
case_2025011922	test	279.0	1259	0.9762	0.7334	0.6861	-0.2428	-0.2901	0.14889	0.00043	0.14845	0.06101	0.01751	0.00004
case_2025012016	test	254.6	1037	0.9711	0.9957	0.9077	+0.0247	-0.0634	0.12922	0.00001	0.12922	0.03158	0.00964	0.00196
case_2025012118	test	260.8	1063	0.9718	1.0588	1.0057	+0.0870	+0.0339	0.12112	0.00106	0.12006	0.06919	0.03442	0.00921
case_2025012219	test	210.4	739	0.9594	1.0116	0.9854	+0.0521	+0.0260	0.09696	0.00000	0.09696	0.06267	0.02824	0.00529
case_2025012322	test	267.3	681	0.9559	0.8944	0.8311	-0.0615	-0.1248	0.12804	0.00489	0.12315	0.03553	0.00505	0.00169
case_2025012419	test	222.8	739	0.9594	1.0966	1.0690	+0.1372	+0.1096	0.05972	0.00000	0.05972	0.04710	0.03045	0.02022
case_2025012621	test	258.0	868	0.9654	1.0603	0.9890	+0.0949	+0.0236	0.14446	0.00013	0.14434	0.06129	0.02170	0.00079
case_2025012718	test	218.1	540	0.9444	1.3894	1.3636	+0.4450	+0.4191	0.07153	0.00000	0.07153	0.04490	0.01895	0.00600
case_2025012819	test	202.5	681	0.9559	0.9573	0.8526	+0.0013	-0.1034	0.14904	0.00000	0.14904	0.03763	0.01607	0.00436
case_2025012919	test	268.3	1200	0.9750	1.0365	0.9974	+0.0615	+0.0224	0.13178	0.00184	0.12994	0.06245	0.01508	0.00239
case_2025013021	test	224.8	802	0.9626	1.1337	1.1138	+0.1711	+0.1512	0.06055	0.00000	0.06055	0.05445	0.03406	0.00771
case_2025013118	test	11.9	823	0.9636	1.5417	1.4676	+0.5781	+0.5040	0.09048	0.00027	0.09022	0.03053	0.00864	0.38050
case_2025020121	test	131.1	868	0.9654	0.8974	0.8848	-0.0680	-0.0807	0.06529	0.00000	0.06529	0.07823	0.05514	0.00108
case_2025020220	test	258.8	662	0.9547	0.9906	0.9356	+0.0359	-0.0190	0.12572	0.00001	0.12571	0.05117	0.01510	0.00045
case_2025020316	test	91.9	914	0.9672	0.6447	0.6307	-0.3225	-0.3364	0.06943	0.00009	0.06933	0.12995	0.11096	0.00006
case_2025020412	test	288.9	823	0.9636	0.9613	0.8522	-0.0022	-0.1113	0.15245	0.00000	0.15245	0.03454	0.01315	0.00011
case_2025020522	test	110.9	891	0.9663	1.1756	1.0429	+0.2093	+0.0766	0.12883	0.00000	0.12883	0.01791	0.00909	0.00000
case_2025020616	test	233.4	448	0.9330	1.3634	1.2966	+0.4304	+0.3636	0.06955	0.00000	0.06955	0.01780	0.00714	0.00163
case_2025020821	test	341.9	662	0.9547	1.0219	0.9450	+0.0673	-0.0097	0.14085	0.00000	0.14085	0.06439	0.03114	0.32982
case_2025020906	test	297.5	392	0.9234	1.0173	0.9813	+0.0938	+0.0578	0.08210	0.00000	0.08210	0.03492	0.01126	0.00042
case_2025021022	test	254.9	1289	0.9767	0.6453	0.6009	-0.3314	-0.3759	0.15041	0.00025	0.15016	0.05970	0.01743	0.00005
case_2025021115	test	339.3	781	0.9616	1.3690	1.3075	+0.4074	+0.3460	0.06444	0.00000	0.06444	0.01969	0.00966	0.30790
case_2025021216	test	59.9	781	0.9616	1.3620	1.3507	+0.4004	+0.3891	0.04070	0.00000	0.04070	0.10428	0.09093	0.01736
case_2025021321	test	270.1	986	0.9696	1.0004	0.9238	+0.0308	-0.0457	0.13960	0.00418	0.13541	0.03998	0.00626	0.00128
case_2025021420	test	151.7	760	0.9605	0.6688	0.6337	-0.2917	-0.3268	0.12872	0.00000	0.12872	0.08988	0.05402	0.00379
case_2025021522	test	356.1	891	0.9663	0.8419	0.7632	-0.1244	-0.2031	0.16579	0.00425	0.16154	0.04445	0.00498	0.28243
case_2025021623	test	273.8	719	0.9583	0.7503	0.6636	-0.2080	-0.2947	0.19148	0.00761	0.18387	0.06234	0.02128	0.00369
case_2025021720	test	264.3	986	0.9696	0.9095	0.8683	-0.0601	-0.1013	0.12025	0.00258	0.11768	0.06063	0.02319	0.01141
case_2025021820	test	333.3	1063	0.9718	1.5544	1.4662	+0.5826	+0.4945	0.08542	0.00000	0.08542	0.04563	0.03137	0.30979
case_2025021922	test	293.4	405	0.9260	1.1405	1.0409	+0.2145	+0.1150	0.10842	0.00000	0.10842	0.03332	0.02226	0.00190
case_2025022022	test	332.3	462	0.9351	1.3811	1.2833	+0.4460	+0.3482	0.09681	0.00000	0.09681	0.02626	0.01263	0.07833
case_2025022120	test	204.0	739	0.9594	1.0304	0.9539	+0.0710	-0.0055	0.11228	0.00000	0.11228	0.03864	0.01886	0.01116
