# per-record wind-aligned cone mask, bin/mask_cone.py, k=8 y_min=90 m
# asym = 1 - z_m/z_i with z_m = 30.0 m; removed_* are fractions of sum|f| over the raw raster
run_id	split	wdir_deg	zi_m	sigma_v	asym	integral_raw	integral_cone	err_raw	err_cone	removed_abs	removed_upwind	removed_near	negfrac_raw	negfrac_cone	kljun_removed	array_share
case_2026020516	train	206.2	739	0.6627	0.9594	0.8375	0.7326	-0.1219	-0.2269	0.16979	0.02880	0.00000	0.03217	0.00712	0.0000000	0.00058
case_2026020618	train	297.4	1172	1.0960	0.9744	1.0160	0.9724	+0.0416	-0.0020	0.12070	0.02857	0.00000	0.05295	0.01337	0.0000000	0.00142
case_2026020721	train	149.5	781	0.8605	0.9616	1.3115	1.2327	+0.3499	+0.2712	0.11487	0.01811	0.00002	0.03966	0.01115	0.0000000	0.07413
case_2026020817	train	150.5	845	0.8287	0.9645	0.8962	0.8140	-0.0683	-0.1505	0.19977	0.03960	0.00000	0.07360	0.01606	0.0000000	0.00983
case_2026020920	train	237.9	760	0.8959	0.9605	1.4051	1.3599	+0.4446	+0.3994	0.07603	0.01413	0.00000	0.05331	0.03210	0.0000000	0.02746
case_2026021022	train	274.6	492	0.7415	0.9391	0.8250	0.7019	-0.1141	-0.2372	0.19787	0.00185	0.01029	0.03465	0.00643	0.0000000	0.00606
case_2026021121	train	276.6	462	1.0463	0.9351	0.9336	0.8580	-0.0014	-0.0771	0.16744	0.00102	0.00507	0.05845	0.01263	0.0000000	0.00187
case_2026021221	train	236.0	719	0.8599	0.9583	0.9062	0.8907	-0.0521	-0.0676	0.08216	0.01506	0.00000	0.07968	0.04989	0.0000000	0.01409
case_2026021317	train	245.6	823	0.8972	0.9636	1.0102	0.9868	+0.0467	+0.0232	0.09397	0.01310	0.00000	0.06659	0.03274	0.0000000	0.01042
case_2026021419	train	306.0	868	0.8836	0.9654	1.1589	1.1210	+0.1934	+0.1556	0.08713	0.01354	0.00000	0.04524	0.01809	0.0000000	0.04304
case_2026021522	train	288.7	1116	0.7656	0.9731	1.0536	0.9650	+0.0804	-0.0081	0.13707	0.01230	0.00000	0.03560	0.00706	0.0000000	0.00058
case_2026021622	train	267.5	1116	0.7734	0.9731	0.9667	0.9101	-0.0064	-0.0630	0.14397	0.00014	0.00687	0.05256	0.00792	0.0000000	0.00013
case_2026021719	train	120.4	1089	0.7321	0.9725	0.8060	0.7692	-0.1665	-0.2032	0.10097	0.01258	0.00000	0.04942	0.02169	0.0000000	0.00044
case_2026021921	train	135.2	760	0.6971	0.9605	0.9550	0.9803	-0.0055	+0.0198	0.11289	0.04381	0.00000	0.13105	0.07310	0.0000000	0.00223
case_2026022006	train	60.5	739	0.5642	0.9594	1.3895	1.3491	+0.4301	+0.3896	0.08211	0.01028	0.00000	0.05735	0.03180	0.0000000	0.00030
case_2026022109	train	292.8	868	0.7767	0.9654	0.9078	0.8456	-0.0576	-0.1198	0.12726	0.02408	0.00000	0.04120	0.01033	0.0000000	0.00059
case_2026022222	train	313.7	891	1.0443	0.9663	1.0402	0.9814	+0.0739	+0.0151	0.10961	0.04353	0.00000	0.05975	0.03350	0.0000000	0.01948
case_2026022320	train	332.5	914	1.1542	0.9672	1.3940	1.3397	+0.4268	+0.3726	0.08053	0.01259	0.00000	0.03034	0.00909	0.0000000	0.26129
case_2026022421	train	211.3	823	1.1177	0.9636	1.2401	1.1643	+0.2765	+0.2007	0.10512	0.01976	0.00000	0.03401	0.01111	0.0000000	0.00822
case_2026022516	train	280.1	914	1.1998	0.9672	0.9834	0.9241	+0.0162	-0.0431	0.13012	0.00329	0.00074	0.05307	0.01719	0.0000000	0.00268
case_2026022618	train	229.4	739	1.0083	0.9594	1.4031	1.3299	+0.4437	+0.3704	0.06555	0.01386	0.00000	0.02850	0.02176	0.0000000	0.05846
case_2026022718	train	226.5	781	0.9959	0.9616	1.0663	1.0350	+0.1047	+0.0734	0.08284	0.02570	0.00000	0.05511	0.02918	0.0000000	0.01972
case_2026022815	train	310.8	823	0.9360	0.9636	1.3737	1.3108	+0.4102	+0.3473	0.10921	0.04086	0.00000	0.08242	0.05268	0.0000000	0.04517
case_2026040112	train	8.9	700	0.5415	0.9571	1.0814	0.9252	+0.1243	-0.0320	0.18501	0.00131	0.00065	0.03100	0.00768	0.0000000	0.16729
case_2026040219	train	132.8	868	0.6522	0.9654	0.5917	0.5339	-0.3737	-0.4316	0.15765	0.04644	0.00000	0.06438	0.03340	0.0000000	0.00000
case_2026040308	train	237.3	643	0.5972	0.9534	0.9952	0.9199	+0.0418	-0.0335	0.12508	0.01757	0.00000	0.03246	0.00606	0.0000000	0.00156
case_2026040405	train	90.2	760	0.5532	0.9605	1.3155	1.1872	+0.3550	+0.2267	0.12996	0.00005	0.00299	0.03246	0.01504	0.0000000	-0.00012
case_2026040515	train	269.4	573	1.0112	0.9476	0.9557	0.8971	+0.0081	-0.0505	0.11176	0.00022	0.00351	0.04067	0.01456	0.0000000	0.00280
case_2026040614	train	274.1	760	0.8411	0.9605	0.8655	0.7725	-0.0951	-0.1880	0.18758	0.00073	0.00536	0.05095	0.00663	0.0000000	-0.00047
case_2026040707	train	332.5	643	0.7179	0.9534	1.0802	1.0048	+0.1269	+0.0514	0.12623	0.02330	0.00000	0.03663	0.00672	0.0000000	0.11837
case_2026040814	train	160.3	625	0.7962	0.9520	1.0704	0.9262	+0.1184	-0.0258	0.21439	0.02507	0.00000	0.06139	0.01690	0.0000000	0.00196
case_2026040916	train	235.9	1037	1.2178	0.9711	1.2081	1.1403	+0.2371	+0.1692	0.08564	0.02073	0.00000	0.02560	0.01030	0.0000000	0.00731
case_2026041008	train	137.0	700	0.4831	0.9571	0.9427	0.9727	-0.0144	+0.0156	0.07011	0.02675	0.00000	0.06900	0.02176	0.0000000	0.00078
case_2026041122	train	178.6	1144	1.2384	0.9738	1.0958	1.0189	+0.1220	+0.0452	0.16131	0.00015	0.00078	0.07479	0.02858	0.0000000	0.01162
case_2026041222	train	179.0	760	0.7147	0.9605	0.6975	0.6159	-0.2631	-0.3446	0.18005	0.00017	0.00713	0.04382	0.00872	0.0000000	0.00135
case_2026041320	train	184.5	1037	0.8894	0.9711	0.8120	0.7233	-0.1591	-0.2478	0.16085	0.00060	0.00307	0.03247	0.00370	0.0000000	0.00147
case_2026041419	train	189.4	1063	1.1010	0.9718	0.7972	0.7109	-0.1745	-0.2609	0.18175	0.00275	0.00288	0.05616	0.01634	0.0000000	0.00270
case_2026041516	train	213.1	845	0.7292	0.9645	1.4437	1.3679	+0.4792	+0.4034	0.11399	0.02095	0.00000	0.05780	0.02712	0.0000000	0.01512
case_2026041619	train	309.7	1229	1.0299	0.9756	1.2691	1.2095	+0.2935	+0.2339	0.09016	0.01978	0.00000	0.03141	0.00918	0.0000000	0.03475
case_2026041718	train	155.8	1063	1.2069	0.9718	0.7574	0.6815	-0.2144	-0.2903	0.24406	0.03719	0.00000	0.10277	0.02721	0.0000000	0.00137
case_2026041805	train	206.2	891	0.5643	0.9663	1.1142	1.0329	+0.1479	+0.0666	0.10605	0.01211	0.00000	0.01921	0.00144	0.0000000	0.00205
case_2026042021	train	224.5	1116	1.2339	0.9731	1.4845	1.4402	+0.5114	+0.4671	0.06805	0.02016	0.00000	0.03842	0.01950	0.0000000	0.00742
case_2026042119	train	251.7	1089	1.3659	0.9725	1.2323	1.1465	+0.2598	+0.1740	0.13891	0.01296	0.00055	0.05494	0.01914	0.0000000	0.01202
case_2026042222	train	156.8	914	0.8835	0.9672	0.9870	0.9449	+0.0198	-0.0222	0.17459	0.02314	0.00000	0.09023	0.02470	0.0000000	0.01104
case_2026042407	train	211.5	607	0.5472	0.9506	0.8607	0.8035	-0.0899	-0.1472	0.11309	0.01967	0.00000	0.02936	0.00464	0.0000000	0.00047
case_2026042518	train	9.2	1011	1.3297	0.9703	1.1258	1.0939	+0.1554	+0.1235	0.06565	0.00072	0.00124	0.02935	0.01056	0.0000000	0.47407
case_2026042616	train	117.0	823	0.9281	0.9636	0.7521	0.7560	-0.2114	-0.2076	0.08235	0.00660	0.00007	0.05993	0.01800	0.0000000	0.01031
case_2026042717	train	104.5	937	0.8047	0.9680	1.1729	1.0584	+0.2049	+0.0904	0.13965	0.00513	0.00005	0.04160	0.01920	0.0000000	0.00000
case_2026042812	train	260.9	662	0.7309	0.9547	0.7371	0.6644	-0.2176	-0.2903	0.16699	0.00321	0.00048	0.04919	0.01217	0.0000000	0.00000
case_2026042914	train	297.1	868	0.8979	0.9654	1.0717	1.0497	+0.1062	+0.0843	0.10812	0.02139	0.00000	0.06028	0.01708	0.0000000	0.00786
case_2026043018	train	253.0	1144	1.2820	0.9738	1.1427	1.0486	+0.1689	+0.0748	0.15456	0.01561	0.00010	0.05286	0.01467	0.0000000	0.00302
case_2026060100	train	164.3	1089	0.7459	0.9725	0.8057	0.7139	-0.1668	-0.2586	0.19723	0.01298	0.00011	0.05513	0.00896	0.0000000	0.00062
case_2026060519	train	203.7	845	0.9013	0.9645	0.6725	0.6231	-0.2920	-0.3414	0.14313	0.02304	0.00000	0.05784	0.02188	0.0000000	0.00219
case_2026060720	train	134.0	1063	0.9999	0.9718	0.7483	0.6934	-0.2234	-0.2783	0.11872	0.03404	0.00000	0.03496	0.01101	0.0000000	0.00104
case_2026060821	train	122.6	937	0.9532	0.9680	1.2731	1.1905	+0.3051	+0.2225	0.12123	0.01940	0.00000	0.06063	0.03245	0.0000000	0.00149
case_2026060915	train	332.4	643	0.8170	0.9534	1.2137	1.1602	+0.2604	+0.2068	0.06825	0.01189	0.00000	0.01879	0.00634	0.0000000	0.22184
case_2026061017	train	209.0	1063	1.0768	0.9718	0.9171	0.8426	-0.0547	-0.1292	0.11715	0.01690	0.00000	0.03375	0.01477	0.0000000	0.00467
case_2026061107	train	201.6	625	0.5744	0.9520	1.1604	1.1049	+0.2084	+0.1529	0.13502	0.00877	0.00000	0.06286	0.01879	0.0000000	0.00361
case_2026061415	train	286.9	1116	1.2951	0.9731	1.2505	1.1715	+0.2773	+0.1984	0.09888	0.00675	0.00004	0.02964	0.01099	0.0000000	0.00399
case_2026061623	train	273.0	1037	0.7358	0.9711	0.8293	0.7602	-0.1418	-0.2109	0.15343	0.00021	0.00527	0.04816	0.01076	0.0000000	-0.00075
case_2026061719	train	146.8	891	1.0073	0.9663	1.0089	0.8260	+0.0426	-0.1404	0.23403	0.07339	0.00000	0.05401	0.02333	0.0000000	0.00756
case_2026061817	train	320.7	1144	1.2518	0.9738	1.1056	1.0440	+0.1318	+0.0702	0.08876	0.01101	0.00000	0.02631	0.00911	0.0000000	0.05040
case_2026061917	train	289.8	1116	1.2112	0.9731	0.9366	0.8968	-0.0365	-0.0764	0.11815	0.01192	0.00000	0.05923	0.02145	0.0000000	0.00360
case_2026062123	train	49.3	1011	0.6513	0.9703	1.2252	1.1700	+0.2548	+0.1996	0.09150	0.01658	0.00000	0.06958	0.04756	0.0000000	0.00140
case_2026062213	train	19.8	781	0.5714	0.9616	1.1816	1.1405	+0.2200	+0.1789	0.11055	0.01202	0.00000	0.05913	0.02156	0.0000000	0.21811
case_2026062422	train	208.7	739	0.9110	0.9594	1.2218	1.1293	+0.2624	+0.1699	0.11053	0.01199	0.00000	0.02784	0.00935	0.0000000	0.05578
case_2026062623	train	92.8	1089	0.8632	0.9725	0.9544	0.8777	-0.0180	-0.0947	0.12940	0.00008	0.00359	0.05454	0.02945	0.0000000	0.00054
case_2026062719	train	93.1	1116	1.3049	0.9731	1.1247	1.0625	+0.1516	+0.0894	0.11136	0.00007	0.00253	0.04684	0.01825	0.0000000	0.00075
case_2026062817	train	171.1	1037	0.9208	0.9711	0.8061	0.7051	-0.1649	-0.2659	0.20538	0.00342	0.00066	0.06583	0.02207	0.0000000	0.00147
case_2026062919	train	174.6	1172	1.1872	0.9744	0.7120	0.6387	-0.2624	-0.3357	0.15021	0.00078	0.00244	0.04796	0.02284	0.0000000	0.00432
case_2026063022	train	199.3	1037	1.0566	0.9711	1.0163	0.9407	+0.0453	-0.0304	0.15458	0.01288	0.00000	0.06294	0.02152	0.0000000	0.00749
